gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
126222757	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.088333	-123.163889							2003-05-12T00:00:00	12	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6838				CC_BY_4_0					2023-11-16T12:29:18.225Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222756	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.144722	-123.073333							2003-05-11T00:00:00	11	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6837				CC_BY_4_0					2023-11-16T12:29:18.225Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222755	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.144722	-123.073333							2003-05-11T00:00:00	11	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6836				CC_BY_4_0					2023-11-16T12:29:18.225Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222754	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.144722	-123.073333							2003-05-11T00:00:00	11	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6835				CC_BY_4_0					2023-11-16T12:29:18.227Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222753	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.098333	-122.791944							2003-05-11T00:00:00	11	5	2003	1357790	1357790	PRESERVED_SPECIMEN	BBSL	BBSL	SFU6834				CC_BY_4_0					2023-11-16T12:29:18.226Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222752	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.098333	-122.791944							2003-05-11T00:00:00	11	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6833				CC_BY_4_0					2023-11-16T12:29:18.227Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222751	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.098333	-122.791944							2003-05-11T00:00:00	11	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6832				CC_BY_4_0					2023-11-16T12:29:18.228Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222750	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.098333	-122.791944							2003-05-11T00:00:00	11	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6831				CC_BY_4_0					2023-11-16T12:29:18.228Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222749	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.098333	-122.791944							2003-05-11T00:00:00	11	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6830				CC_BY_4_0					2023-11-16T12:29:18.238Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222748	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6829				CC_BY_4_0					2023-11-16T12:29:18.237Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222747	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6828				CC_BY_4_0					2023-11-16T12:29:18.237Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222746	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6827				CC_BY_4_0					2023-11-16T12:29:18.237Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222745	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	BBSL	BBSL	SFU6826				CC_BY_4_0					2023-11-16T12:29:18.240Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222744	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6825				CC_BY_4_0					2023-11-16T12:29:18.238Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222743	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6824				CC_BY_4_0					2023-11-16T12:29:18.240Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222742	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6823				CC_BY_4_0					2023-11-16T12:29:18.239Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222741	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6822				CC_BY_4_0					2023-11-16T12:29:18.239Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222740	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6821				CC_BY_4_0					2023-11-16T12:29:18.239Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222739	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	BBSL	BBSL	SFU6820				CC_BY_4_0					2023-11-16T12:29:18.237Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222738	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6819				CC_BY_4_0					2023-11-16T12:29:18.234Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222737	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6818				CC_BY_4_0					2023-11-16T12:29:18.234Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222736	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6817				CC_BY_4_0					2023-11-16T12:29:18.236Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222735	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6816				CC_BY_4_0					2023-11-16T12:29:18.235Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222734	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6815				CC_BY_4_0					2023-11-16T12:29:18.235Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222733	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6814				CC_BY_4_0					2023-11-16T12:29:18.236Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222732	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.128056	-122.418056							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6813				CC_BY_4_0					2023-11-16T12:29:18.237Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222731	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6812				CC_BY_4_0					2023-11-16T12:29:18.237Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222730	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	BBSL	BBSL	SFU6811				CC_BY_4_0					2023-11-16T12:29:18.237Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222729	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6810				CC_BY_4_0					2023-11-16T12:29:18.233Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222728	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6809				CC_BY_4_0					2023-11-16T12:29:18.233Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222727	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6808				CC_BY_4_0					2023-11-16T12:29:18.336Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222726	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6807				CC_BY_4_0					2023-11-16T12:29:18.335Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222725	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6806				CC_BY_4_0					2023-11-16T12:29:18.337Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222724	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6805				CC_BY_4_0					2023-11-16T12:29:18.336Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222723	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6804				CC_BY_4_0					2023-11-16T12:29:18.337Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222679	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6751				CC_BY_4_0					2023-11-16T12:29:18.378Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222678	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	BBSL	BBSL	SFU6750				CC_BY_4_0					2023-11-16T12:29:18.379Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222677	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6749				CC_BY_4_0					2023-11-16T12:29:18.380Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222676	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6748				CC_BY_4_0					2023-11-16T12:29:18.379Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222675	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6747				CC_BY_4_0					2023-11-16T12:29:18.384Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222674	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6746				CC_BY_4_0					2023-11-16T12:29:18.381Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222673	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6745				CC_BY_4_0					2023-11-16T12:29:18.381Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222672	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.078333	-122.387778							2003-05-10T00:00:00	10	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6744				CC_BY_4_0					2023-11-16T12:29:18.381Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222671	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.081389	-123.120556							2003-05-09T00:00:00	9	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6743				CC_BY_4_0					2023-11-16T12:29:18.382Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
126222670	042b2294-d6ec-4a9c-bafe-0be82c035350		Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae	Andrena	Andrena vicina		SPECIES	Andrena vicina Smith, 1853	Andrena vicina		CA			PRESENT		719e2ab0-91c8-11dc-8602-b8a03c50a862	49.081389	-123.120556							2003-05-09T00:00:00	9	5	2003	1357790	1357790	PRESERVED_SPECIMEN	YorkU	PYU	SFU6742				CC_BY_4_0					2023-11-16T12:29:18.381Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
